;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count;base;quot
431;TRXXRP;0.00077000;1.109;0.06979900;0.06943000;0.07020000;1553.40000000;0.07013000;7704.00000000;0.07028000;10000.00000000;0.06943000;0.07105000;0.06893000;24626232.00000000;1718886.32273600;1578137287748;1578223687748;1794831;1801173;6343;;
432;XZCXRP;0.44900000;3.000;15.32627767;14.96900000;15.41800000;7.07600000;15.41900000;11.77000000;15.53400000;0.75000000;14.96900000;15.66900000;14.95800000;1123.05500000;17212.25276600;1578137220104;1578223620104;278818;279090;273;;
433;PAXTUSD;-0.00020000;-0.020;0.99967092;0.99970000;0.99970000;32.16000000;0.99970000;467.84000000;1.00010000;666.35000000;0.99990000;1.00030000;0.99910000;37142.49000000;37130.26705400;1578134254203;1578220654203;366156;366298;143;;
434;USDCTUSD;0.00010000;0.010;1.00029143;1.00010000;1.00010000;46.22000000;1.00000000;13837.82000000;1.00020000;537.03000000;1.00000000;1.00060000;0.99940000;92797.38000000;92824.42366100;1578134905922;1578221305922;251364;251509;146;;
435;USDCPAX;0.00080000;0.080;1.00008038;0.99970000;1.00030000;532.41000000;1.00010000;524.77000000;1.00040000;491.40000000;0.99950000;1.00070000;0.99940000;50071.28000000;50075.30460000;1578136884317;1578223284317;538788;539006;219;;
436;LINKUSDT;0.01970000;1.096;1.82209594;1.80090000;1.81710000;12.97000000;1.81590000;6.58000000;1.81720000;600.00000000;1.79740000;1.84460000;1.78820000;1534834.31000000;2796615.36027200;1578137283998;1578223683998;8683632;8693111;9480;LINK;USDT
437;LINKTUSD;0.01870000;1.040;1.83168957;1.79860000;1.81700000;246.82000000;1.81140000;33.27000000;1.82140000;6.00000000;1.79830000;1.87000000;1.79830000;15846.59000000;29026.03359800;1578137289266;1578223689266;281158;281246;89;;
438;LINKPAX;-0.02920000;-1.592;1.82321308;1.78630000;1.80540000;21.00000000;1.80520000;1230.56000000;1.82090000;21.24000000;1.83460000;1.83650000;1.80150000;1715.19000000;3127.15684100;1578137180307;1578223580307;104471;104499;29;;
439;LINKUSDC;0.02310000;1.289;1.81527723;1.79990000;1.81530000;40.00000000;1.81100000;69.76000000;1.82010000;109.09000000;1.79220000;1.84210000;1.79090000;7401.72000000;13436.17380200;1578137301422;1578223701422;356187;356322;136;;
440;WAVESUSDT;-0.01860000;-1.969;0.93823902;0.94520000;0.92600000;3.71000000;0.92290000;1977.97000000;0.92600000;1209.72000000;0.94460000;0.95910000;0.92230000;983915.36000000;923147.78550300;1578137285171;1578223685171;2068691;2074347;5657;WAVES;USDT
441;WAVESTUSD;-0.01490000;-1.585;0.93408229;0.93990000;0.92500000;90.00000000;0.92410000;150.00000000;0.94960000;245.14000000;0.93990000;0.94420000;0.92430000;1567.84000000;1464.49158100;1578137260254;1578223660254;172061;172085;25;;
442;WAVESPAX;0.00000000;0;0;0.80290000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982537771;1576068937771;-1;-1;0;;
443;WAVESUSDC;-0.02150000;-2.273;0.93693337;0.93620000;0.92450000;50.00000000;0.92240000;29.31000000;0.92970000;96.12000000;0.94600000;0.95660000;0.92040000;7078.54000000;6632.12033800;1578137295529;1578223695529;46956;47071;116;;
444;BCHABCTUSD;0.00000000;0;0;220.20000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982538537;1576068938537;-1;-1;0;;
445;BCHABCPAX;0.00000000;0;0;221.20000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982538640;1576068938640;-1;-1;0;;
446;BCHABCUSDC;0.00000000;0;0;220.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982538699;1576068938699;-1;-1;0;;
447;BCHSVTUSD;0.00000000;0;0;59.17000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982538721;1576068938721;-1;-1;0;;
448;BCHSVPAX;0.00000000;0;0;58.18000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982538826;1576068938826;-1;-1;0;;
449;BCHSVUSDC;0.00000000;0;0;57.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982538852;1576068938852;-1;-1;0;;
450;LTCTUSD;0.54000000;1.275;42.60344677;42.38000000;42.90000000;6.99114000;42.96000000;23.24716000;43.00000000;1.68029000;42.36000000;43.17000000;41.76000000;5276.33576000;224790.08968040;1578137233231;1578223633231;569446;569768;323;;
451;LTCPAX;0.64000000;1.510;42.62536319;42.41000000;43.02000000;10.19125000;42.96000000;23.58115000;43.06000000;38.88003000;42.38000000;43.26000000;41.86000000;343.69799000;14650.25165040;1578137301105;1578223701105;295860;295916;57;;
452;LTCUSDC;0.50000000;1.178;42.64110046;42.39000000;42.94000000;0.47000000;42.96000000;23.24716000;43.02000000;0.86882000;42.44000000;43.23000000;41.87000000;1127.62012000;48082.96281260;1578137233244;1578223633244;468700;468845;146;;
453;TRXPAX;0.00027000;2.022;0.01348527;0.01335000;0.01362000;7711.20000000;0.01361000;2172.80000000;0.01363000;4493.20000000;0.01335000;0.01384000;0.01322000;10682248.30000000;144052.95045000;1578137291260;1578223691260;434047;439782;5736;;
454;TRXUSDC;0.00027000;2.024;0.01351084;0.01334000;0.01361000;133801.40000000;0.01359000;91618.90000000;0.01363000;4318.30000000;0.01334000;0.01384000;0.01322000;22275497.60000000;300960.69727400;1578137290629;1578223690629;490488;495353;4866;;
455;BTTBTC;0.00000000;0;0;0.00000005;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982539004;1576068939004;-1;-1;0;BTT;BTC
456;BTTBNB;0.00000005;0.238;0.00002098;0.00002101;0.00002105;281430.00000000;0.00002104;1072445.00000000;0.00002106;83865.00000000;0.00002100;0.00002155;0.00002075;1959102070.00000000;41097.50733170;1578137295060;1578223695060;2543157;2557138;13982;BTT;BNB
457;BTTUSDT;0.00000560;1.934;0.00029735;0.00028950;0.00029510;611287.00000000;0.00029500;2598910.00000000;0.00029530;3999227.00000000;0.00028950;0.00030240;0.00028500;32556875756.00000000;9680883.33746180;1578137300757;1578223700757;11973412;11988444;15033;BTT;USDT
458;BNBUSDS;0.26130000;1.901;13.97186924;13.89760000;14.00470000;19.48000000;14.04170000;35.65000000;14.06720000;35.65000000;13.74340000;14.17820000;13.64010000;118.61000000;1657.20341000;1578137264293;1578223664293;45308;45337;30;;
459;BTCUSDS;115.86000000;1.585;7432.48259182;7311.66000000;7427.51000000;0.09508300;7437.41000000;0.13457900;7451.86000000;0.00163000;7311.65000000;7464.59000000;7267.82000000;10.95076100;81391.34049965;1578137275303;1578223675303;207401;207771;371;;
460;USDSUSDT;-0.00480000;-0.479;0.99907543;1.00240000;0.99780000;813.40000000;0.99780000;25201.22000000;0.99830000;274.61000000;1.00260000;1.00560000;0.99780000;48924.90000000;48879.66561200;1578137296184;1578223696184;144193;144486;294;USDS;USDT
461;USDSPAX;0.00010000;0.010;0.99790063;1.00160000;1.00020000;59.24000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00010000;1.00020000;0.99760000;2437.52000000;2432.40274600;1576742646187;1576829046187;75582;75624;43;;
462;USDSTUSD;0.00100000;0.100;0.99989864;1.00100000;1.00000000;19.76000000;0.00000000;0.00000000;0.00000000;0.00000000;0.99900000;1.00080000;0.99890000;115.14000000;115.12832900;1576742627950;1576829027950;73048;73054;7;;
463;USDSUSDC;-0.00590000;-0.588;1.00038746;1.00420000;0.99710000;419.04000000;0.99710000;0.01000000;1.00100000;67.16000000;1.00300000;1.00500000;0.99710000;889.27000000;889.61455400;1578136306148;1578222706148;62431;62450;20;;
464;BTTPAX;0.00000600;2.075;0.00029081;0.00028910;0.00029520;74486.00000000;0.00029440;522420.00000000;0.00029610;66550.00000000;0.00028920;0.00030200;0.00028420;129387547.00000000;37627.46953800;1578137278904;1578223678904;185059;186725;1667;;
465;BTTTUSD;0.00000580;2.005;0.00029060;0.00028910;0.00029510;124679.00000000;0.00029430;371311.00000000;0.00029630;179790.00000000;0.00028930;0.00032370;0.00028410;733797138.00000000;213238.05398920;1578137299126;1578223699126;294674;298050;3377;;
466;BTTUSDC;0.00000630;2.181;0.00029084;0.00028900;0.00029520;110050.00000000;0.00029490;4644.00000000;0.00029550;218529.00000000;0.00028890;0.00030230;0.00028410;835091097.00000000;242879.27757800;1578137284539;1578223684539;331797;336844;5048;;
467;ONGBNB;-0.00029000;-3.956;0.00718148;0.00727000;0.00704000;15.50000000;0.00700000;4055.00000000;0.00709000;15.50000000;0.00733000;0.00733000;0.00701000;4345.90000000;31.21000900;1578137268835;1578223668835;121183;121253;71;ONG;BNB
468;ONGBTC;-0.00000042;-3.057;0.00001345;0.00001367;0.00001332;4.00000000;0.00001325;4017.00000000;0.00001332;307.00000000;0.00001374;0.00001387;0.00001320;473673.00000000;6.37033773;1578137286128;1578223686128;2421732;2422617;886;ONG;BTC
469;ONGUSDT;-0.00280000;-2.761;0.09935136;0.10120000;0.09860000;14475.02000000;0.09850000;111.44000000;0.09890000;337.34000000;0.10140000;0.10180000;0.09810000;332362.23000000;33020.64027200;1578137280291;1578223680291;1298114;1298473;360;ONG;USDT
470;HOTBNB;0.00000015;0.310;0.00004945;0.00004849;0.00004860;7909.00000000;0.00004860;7785.00000000;0.00004897;63775.00000000;0.00004845;0.00005158;0.00004805;43384521.00000000;2145.19768385;1578137010567;1578223410567;439896;440820;925;HOT;BNB
471;HOTUSDT;0.00001440;2.158;0.00067966;0.00066800;0.00068160;1018915.00000000;0.00068160;3380733.00000000;0.00068250;208499.00000000;0.00066720;0.00071990;0.00065850;616735769.00000000;419167.73236530;1578137142815;1578223542815;1572710;1575335;2626;HOT;USDT
472;ZILUSDT;0.00010000;2.217;0.00456808;0.00452000;0.00461000;23394.20000000;0.00460000;144814.30000000;0.00462000;267821.60000000;0.00451000;0.00463000;0.00450000;33342158.20000000;152309.66456100;1578137296050;1578223696050;1789556;1790715;1160;ZIL;USDT
473;ZRXBNB;-0.00003000;-0.223;0.01355750;0.01349000;0.01343000;8.00000000;0.01340000;8.00000000;0.01345000;33.70000000;0.01346000;0.01375000;0.01334000;18106.60000000;245.48028700;1578137013837;1578223413837;147429;147710;282;ZRX;BNB
474;ZRXUSDT;0.00190000;1.023;0.18765049;0.18580000;0.18770000;1716.00000000;0.18770000;213.76000000;0.18830000;4690.30000000;0.18580000;0.19000000;0.18530000;564228.62000000;105877.77519100;1578137299488;1578223699488;958300;959425;1126;ZRX;USDT
475;FETBNB;-0.00019900;-6.622;0.00289408;0.00300400;0.00280600;500.00000000;0.00280300;1941.00000000;0.00281800;24778.00000000;0.00300500;0.00304400;0.00272400;1176227.00000000;3404.09174900;1578137229634;1578223629634;1065413;1066573;1161;FET;BNB
476;FETBTC;-0.00000037;-6.537;0.00000546;0.00000565;0.00000529;17630.00000000;0.00000529;1001.00000000;0.00000530;640.00000000;0.00000566;0.00000570;0.00000526;24303215.00000000;132.80143329;1578137227002;1578223627002;7527478;7536051;8574;FET;BTC
477;FETUSDT;-0.00198000;-4.776;0.04030079;0.04148000;0.03948000;2228.80000000;0.03931000;1246.80000000;0.03948000;8327.40000000;0.04146000;0.04188000;0.03900000;22791229.00000000;918504.62595800;1578137295766;1578223695766;5254526;5259585;5060;FET;USDT
478;BATUSDT;0.00270000;1.452;0.18880298;0.18580000;0.18860000;1369.00000000;0.18880000;621.99000000;0.18920000;3638.92000000;0.18590000;0.19280000;0.18590000;3498616.15000000;660549.16914800;1578137280599;1578223680599;2387164;2390736;3573;BAT;USDT
479;XMRBNB;0.03000000;0.810;3.69870866;3.69500000;3.73500000;0.00200000;3.73300000;0.37200000;3.73800000;0.17700000;3.70500000;3.79900000;3.63300000;728.32300000;2693.85458600;1578137248723;1578223648723;469617;470536;920;XMR;BNB
480;XMRUSDT;1.27000000;2.487;50.99803562;51.02000000;52.34000000;1.58400000;52.31000000;34.31619000;52.35000000;0.37734000;51.07000000;52.37000000;49.74000000;36182.65540000;1845244.34886780;1578137295283;1578223695283;1763056;1771810;8755;XMR;USDT
481;ZECBNB;0.12700000;6.201;2.15067871;2.05300000;2.17500000;0.13300000;2.17800000;0.81700000;2.18400000;0.13300000;2.04800000;2.20600000;2.04700000;1104.56600000;2375.56657700;1578137295863;1578223695863;187724;188401;678;ZEC;BNB
482;ZECUSDT;2.30000000;8.127;29.93351954;28.29000000;30.60000000;6.72200000;30.59000000;0.65359000;30.61000000;22.83581000;28.30000000;31.08000000;28.03000000;83384.49997000;2495991.55888040;1578137291273;1578223691273;1843182;1862925;19744;ZEC;USDT
483;ZECPAX;2.40000000;8.556;30.04577562;28.20000000;30.45000000;12.01900000;30.16000000;1.99077000;30.71000000;0.54076000;28.05000000;30.95000000;28.05000000;74.24304000;2230.68972120;1578137196702;1578223596702;25972;26009;38;;
484;ZECTUSD;2.11000000;7.496;30.14521016;28.18000000;30.26000000;1.32642000;30.54000000;9.99646000;30.64000000;1.33544000;28.15000000;30.98000000;28.15000000;1142.32878000;34435.74114920;1578137282402;1578223682402;82627;82893;267;;
485;ZECUSDC;2.22000000;7.900;29.79165165;28.23000000;30.32000000;4.21573000;30.53000000;18.74573000;30.64000000;0.85273000;28.10000000;31.00000000;28.03000000;182.58331000;5439.45836860;1578137301635;1578223701635;64237;64328;92;;
486;IOSTBNB;-0.00000460;-1.301;0.00035184;0.00035360;0.00034900;1000.00000000;0.00034750;1000.00000000;0.00034950;5128.00000000;0.00035360;0.00035650;0.00034610;543482.00000000;191.22024280;1578137299405;1578223699405;358483;358628;146;IOST;BNB
487;IOSTUSDT;0.00000400;0.082;0.00487756;0.00487700;0.00488100;17799.00000000;0.00487800;178724.00000000;0.00488100;59316.00000000;0.00487700;0.00498400;0.00479200;254939764.00000000;1243484.47011700;1578137275128;1578223675128;2633637;2642046;8410;IOST;USDT
488;CELRBNB;-0.00000720;-2.772;0.00025551;0.00025810;0.00025250;25000.00000000;0.00025090;9429.00000000;0.00025320;11025.00000000;0.00025970;0.00026140;0.00025080;742061.00000000;189.60248220;1578136346992;1578222746992;899023;899136;114;CELR;BNB
489;CELRBTC;-0.00000001;-2.041;0.00000048;0.00000049;0.00000048;126354.00000000;0.00000047;28262070.00000000;0.00000048;12326771.00000000;0.00000049;0.00000049;0.00000047;27636430.00000000;13.17571374;1578137299058;1578223699058;4242280;4242757;478;CELR;BTC
490;CELRUSDT;-0.00005000;-1.397;0.00356406;0.00356000;0.00353000;47585.40000000;0.00352000;27618.70000000;0.00353000;14774.00000000;0.00358000;0.00361000;0.00350000;15810572.20000000;56349.89192900;1578137271526;1578223671526;3115228;3115877;650;CELR;USDT
491;ADAPAX;0.00019000;0.556;0.03449277;0.03408000;0.03438000;317.30000000;0.03446000;21371.00000000;0.03460000;15169.10000000;0.03419000;0.03485000;0.03414000;64882.00000000;2237.95988000;1578137250919;1578223650919;65944;65964;21;;
492;ADAUSDC;0.00053000;1.568;0.03424046;0.03388000;0.03433000;6710.00000000;0.03446000;15240.70000000;0.03457000;1137.60000000;0.03380000;0.03482000;0.03374000;98892.20000000;3386.11487600;1578137299433;1578223699433;203213;203293;81;;
493;NEOPAX;0.26700000;3.013;8.96501079;8.89200000;9.12900000;10.96800000;9.08900000;1.57100000;9.15500000;54.88400000;8.86200000;9.12900000;8.86200000;119.93800000;1075.24546400;1578137261751;1578223661751;41920;41926;7;;
494;NEOUSDC;0.21700000;2.450;9.00240963;8.93300000;9.07300000;1.80200000;9.08500000;5.79200000;9.13400000;25.10000000;8.85600000;9.20800000;8.83200000;814.90000000;7336.06360700;1578137280355;1578223680355;101763;101835;73;;
495;DASHBNB;0.36500000;11.635;3.34947831;3.13300000;3.50200000;1.08900000;3.49200000;0.68700000;3.51500000;0.47700000;3.13700000;3.55200000;3.10000000;8017.08000000;26853.03555200;1578137298196;1578223698196;196832;200960;4129;DASH;BNB
496;DASHUSDT;5.75000000;13.270;46.40496543;43.34000000;49.08000000;0.06326000;49.03000000;17.18152000;49.06000000;8.56000000;43.33000000;49.69000000;43.12000000;403836.92181000;18740038.39512110;1578137298417;1578223698417;1294332;1359807;65476;DASH;USDT
497;NANOUSDT;0.02130000;3.267;0.66168611;0.65200000;0.67330000;87.00000000;0.67230000;3071.13000000;0.67530000;2000.00000000;0.65200000;0.67760000;0.64580000;98452.68000000;65144.77082500;1578137300048;1578223700048;955570;956303;734;NANO;USDT
498;OMGBNB;-0.00051000;-1.124;0.04532732;0.04537000;0.04486000;83.00000000;0.04474000;460.00000000;0.04539000;54.40000000;0.04537000;0.04576000;0.04473000;1129.60000000;51.20174600;1578137285325;1578223685325;74356;74397;42;OMG;BNB
499;OMGUSDT;0.01260000;2.038;0.62529976;0.61940000;0.63100000;4.99000000;0.62880000;179.73000000;0.63090000;380.28000000;0.61840000;0.63310000;0.61690000;79065.39000000;49439.56937400;1578137299505;1578223699505;605867;606242;376;OMG;USDT
500;THETAUSDT;0.00591000;6.696;0.09262200;0.08827000;0.09417000;37.70000000;0.09376000;2131.00000000;0.09417000;962.30000000;0.08826000;0.09526000;0.08818000;2098283.90000000;194347.24100900;1578137300666;1578223700666;650674;652381;1708;THETA;USDT
501;ENJUSDT;-0.00076000;-0.968;0.07726889;0.07826000;0.07774000;117.50000000;0.07752000;360.00000000;0.07774000;1164.60000000;0.07850000;0.07861000;0.07618000;2367483.50000000;182932.81822400;1578137277789;1578223677789;912442;913895;1454;ENJ;USDT
502;MITHUSDT;0.00002000;0.274;0.00723820;0.00730000;0.00732000;5844.10000000;0.00729000;1264.50000000;0.00732000;5052.30000000;0.00730000;0.00736000;0.00713000;4682321.70000000;33891.59882400;1578136868607;1578223268607;795095;795490;396;MITH;USDT
503;MATICBNB;-0.00003620;-3.300;0.00108256;0.00109580;0.00106070;229.00000000;0.00105930;23112.00000000;0.00106200;2793.00000000;0.00109690;0.00110150;0.00105630;5732385.00000000;6205.65000680;1578137300259;1578223700259;2215740;2216926;1187;MATIC;BNB
504;MATICBTC;-0.00000006;-2.913;0.00000203;0.00000206;0.00000200;200.00000000;0.00000200;84711.00000000;0.00000201;1998140.00000000;0.00000206;0.00000207;0.00000199;230739300.00000000;468.11783016;1578137299047;1578223699047;9234814;9249463;14650;MATIC;BTC
505;MATICUSDT;-0.00018000;-1.198;0.01497595;0.01502000;0.01485000;87899.70000000;0.01487000;17869.00000000;0.01488000;48364.70000000;0.01503000;0.01519000;0.01473000;189698079.60000000;2840908.71277600;1578137299954;1578223699954;6164846;6172760;7915;MATIC;USDT
506;ATOMBNB;-0.00930000;-2.992;0.30740252;0.30930000;0.30150000;1.00000000;0.30080000;4.00000000;0.30140000;184.00000000;0.31080000;0.31450000;0.29980000;13909.33000000;4275.76309600;1578137294794;1578223694794;615012;616338;1327;ATOM;BNB
507;ATOMBTC;-0.00001400;-2.404;0.00057671;0.00058330;0.00056840;0.68000000;0.00056810;464.21000000;0.00056880;65.27000000;0.00058240;0.00058980;0.00056210;462177.67000000;266.54453341;1578137296858;1578223696858;4427937;4435580;7644;ATOM;BTC
508;ATOMUSDT;-0.05700000;-1.332;4.28397255;4.26500000;4.22300000;1413.89000000;4.21900000;311.37000000;4.22200000;5.41100000;4.28000000;4.36500000;4.16200000;649064.43500000;2780574.22514500;1578137300525;1578223700525;3427231;3436860;9630;ATOM;USDT
509;ATOMUSDC;-0.05000000;-1.171;4.29170514;4.25700000;4.21900000;2.65700000;4.20900000;118.46900000;4.22800000;320.90600000;4.26900000;4.35500000;4.17900000;10499.83600000;45062.20013900;1578137287072;1578223687072;88162;88600;439;;
510;ATOMPAX;0.00000000;0;0;3.17800000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982548039;1576068948039;-1;-1;0;;
511;ATOMTUSD;-0.07400000;-1.748;4.21510462;4.33200000;4.15900000;0.20600000;4.20100000;386.58800000;4.26500000;60.96100000;4.23300000;4.45400000;4.15900000;1385.13300000;5838.48050300;1578137095395;1578223495395;31841;31908;68;;
512;ETCUSDC;0.00000000;0;0;4.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982548281;1576068948281;-1;-1;0;;
513;ETCPAX;0.00000000;0;0;4.83800000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982548321;1576068948321;-1;-1;0;;
514;ETCTUSD;0.12700000;3.462;3.72822515;3.68000000;3.79500000;20.24700000;0.00000000;0.00000000;0.00000000;0.00000000;3.66800000;3.79500000;3.66800000;642.87100000;2396.76783300;1576742672049;1576829072049;17809;17831;23;;
515;BATUSDC;0.00220000;1.179;0.18779188;0.18620000;0.18880000;1657.08000000;0.18850000;281.58000000;0.18940000;134.09000000;0.18660000;0.19160000;0.18610000;56463.29000000;10603.34720000;1578137283824;1578223683824;83885;83998;114;;
516;BATPAX;-0.00150000;-0.789;0.19141546;0.18500000;0.18860000;94.00000000;0.18760000;192.63000000;0.18960000;1979.12000000;0.19010000;0.19180000;0.18860000;5937.93000000;1136.61157500;1578137097926;1578223497926;30517;30528;12;;
517;BATTUSD;0.00240000;1.281;0.18785999;0.18770000;0.18970000;485.52000000;0.18830000;1379.92000000;0.18950000;1453.63000000;0.18730000;0.19160000;0.18680000;4684.86000000;880.09776100;1578137235144;1578223635144;40666;40679;14;;
518;PHBBNB;-0.00000440;-1.606;0.00027231;0.00027390;0.00026950;13580.00000000;0.00026910;6100.00000000;0.00027210;4500.00000000;0.00027390;0.00027880;0.00026730;654161.00000000;178.13534020;1578136215904;1578222615904;239426;239515;90;PHB;BNB
519;PHBBTC;-0.00000001;-1.961;0.00000051;0.00000051;0.00000050;83259.00000000;0.00000050;6137448.00000000;0.00000051;471408.00000000;0.00000051;0.00000052;0.00000050;40779520.00000000;20.73763204;1578137277456;1578223677456;1660646;1661426;781;PHB;BTC
520;PHBUSDC;0.00000000;0;0;0.00587000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982551539;1576068951539;-1;-1;0;;
521;PHBTUSD;0.00001000;0.267;0.00371219;0.00374000;0.00375000;3192.50000000;0.00373000;13890.00000000;0.00387000;50014.40000000;0.00374000;0.00375000;0.00370000;56945.70000000;211.39347100;1578137300737;1578223700737;35562;35568;7;;
522;PHBPAX;0.00000000;0;0;0.00639000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982552123;1576068952123;-1;-1;0;;
523;TFUELBNB;0.00000040;0.231;0.00017405;0.00017220;0.00017390;9314.00000000;0.00017330;28851.00000000;0.00017490;20900.00000000;0.00017350;0.00017690;0.00017170;1030830.00000000;179.41655740;1578136665938;1578223065938;241423;241530;108;TFUEL;BNB
524;TFUELBTC;0.00000001;3.125;0.00000033;0.00000032;0.00000033;1210236.00000000;0.00000032;11189925.00000000;0.00000033;316535.00000000;0.00000032;0.00000033;0.00000032;12830827.00000000;4.19100971;1578137299460;1578223699460;1076819;1077103;285;TFUEL;BTC
525;TFUELUSDT;0.00004500;1.884;0.00241857;0.00237600;0.00243400;140570.00000000;0.00242800;10637.00000000;0.00244700;163307.00000000;0.00238900;0.00246000;0.00235900;7249118.00000000;17532.52616900;1578137299494;1578223699494;816283;816521;239;TFUEL;USDT
526;TFUELUSDC;0.00000000;0;0;0.00356500;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982554306;1576068954306;-1;-1;0;;
527;TFUELTUSD;0.00000000;0;0;0.00307700;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982554853;1576068954853;-1;-1;0;;
528;TFUELPAX;0.00000000;0;0;0.00348700;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982554889;1576068954889;-1;-1;0;;
529;ONEBNB;-0.00001050;-3.018;0.00034346;0.00034790;0.00033740;7484.00000000;0.00033710;5700.00000000;0.00033890;7665.00000000;0.00034790;0.00035160;0.00033490;3915553.00000000;1344.85121730;1578136737789;1578223137789;1659110;1659910;801;ONE;BNB
530;ONEBTC;-0.00000002;-3.030;0.00000064;0.00000066;0.00000064;5083.00000000;0.00000063;6391434.00000000;0.00000064;3035169.00000000;0.00000066;0.00000066;0.00000063;65795635.00000000;42.40385693;1578137301369;1578223701369;3473480;3475742;2263;ONE;BTC
531;ONEUSDT;-0.00007000;-1.461;0.00477971;0.00478000;0.00472000;10473.00000000;0.00472000;25456.90000000;0.00474000;39325.70000000;0.00479000;0.00489000;0.00469000;35615542.10000000;170231.96218400;1578136657758;1578223057758;2639344;2640622;1279;ONE;USDT
532;ONETUSD;0.00000000;0;0;0.00472000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982555854;1576068955854;-1;-1;0;;
533;ONEPAX;0.00000000;0;0;0.00496000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982555996;1576068955996;-1;-1;0;;
534;ONEUSDC;-0.00005000;-1.048;0.00477101;0.00477000;0.00472000;25026.00000000;0.00471000;65790.70000000;0.00475000;17230.30000000;0.00477000;0.00508000;0.00471000;811349.50000000;3870.95714500;1578136633692;1578223033692;61445;61520;76;;
535;FTMBNB;-0.00000600;-0.797;0.00076944;0.00075300;0.00074700;2693.00000000;0.00074600;43574.00000000;0.00074900;3604.00000000;0.00075300;0.00078200;0.00074700;782007.00000000;601.70916500;1578137298753;1578223698753;235529;235823;295;FTM;BNB
536;FTMBTC;-0.00000001;-0.704;0.00000143;0.00000141;0.00000141;84376.00000000;0.00000141;184220.00000000;0.00000142;288324.00000000;0.00000142;0.00000147;0.00000139;32336852.00000000;46.38821761;1578137301105;1578223701105;2029806;2032827;3022;FTM;BTC
537;FTMUSDT;0.00010000;0.966;0.01056212;0.01034000;0.01045000;2072.00000000;0.01047000;39873.00000000;0.01049000;28521.90000000;0.01035000;0.01077000;0.01034000;11717460.50000000;123761.21806600;1578137297767;1578223697767;844269;845127;859;FTM;USDT
538;FTMTUSD;0.00000000;0;0;0.01095000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982557345;1576068957345;-1;-1;0;;
539;FTMPAX;0.00000000;0;0;0.01028000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1575982557431;1576068957431;-1;-1;0;;
